HCS,totpop-log,medhhincome-log,medhvalue-log,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Num-Services,Avg-Satisfaction,Log-Cases,Log-Deaths
600,22.40424334,16.07018865,19.0752929,0.493330936,0.223652304,0.097385312,0.151062349,0.134328768,0.139626159,0.119841393,0.075837692,0.039829817,0.018436191,0.566716963,0.048439997,0.005740191,0.174100113,0.466130837,0.08659859,0.368751769,0.271630348,0.232886616,0.126731278,0.059285219,0.05856871,0.060123493,0.028803565,0.019787701,0.005112784,0.05772075,0.111546453,0.034770116,0.104561074,0.04627665,0.031934247,0.073557004,0.136815445,0.1993127,0.11130026,0.05718974,0.029902783,0.168575866,0.225712912,0.03112539,0.017038794,0.057915482,0.042735621,0.032090689,0.114080545,0.117619029,0.003406705,0.066649833,0.057823524,0.065225615,0.050037368,0.039858258,0.035537676,0.039337444,0.036528497,0.037836221,0.034830869,0.037199154,0.032518872,0.066315306,0.090465633,0.124277676,0.096737217,0.071086908,0.207432887,0.254498857,0.187431682,0.12408422,0.112642998,0.122073063,0.177401505,0.159037994,0.017861168,0.022445429,5.375808274,0.775209823,9.357552005,4.247927513
603,18.3423437,15.60314913,17.15670882,0.487598944,0.231368017,0.089090157,0.140674658,0.1258483,0.13197601,0.132756851,0.086822103,0.042026729,0.019437182,0.763086089,0.167951607,0.002354067,0.023699489,0.466687154,0.132230243,0.39073578,0.320084941,0.168319571,0.120859722,0.057523265,0.057922139,0.057122508,0.047583642,0.042430063,0.007112803,0.051872307,0.131951689,0.02670741,0.116307825,0.070786377,0.02033878,0.066650825,0.092484409,0.222868358,0.100621363,0.047712387,0.044585475,0.141254934,0.21028503,0.027808314,0.018359463,0.062240312,0.029896164,0.027276549,0.099130648,0.125958873,0.00324869,0.069126222,0.087890539,0.097524264,0.068860373,0.047294999,0.053618742,0.050968172,0.05130988,0.051913073,0.049469473,0.049570324,0.043492485,0.08093182,0.103699892,0.120951724,0.083066159,0.050422515,0.094430372,0.181198293,0.216902409,0.133640821,0.085166428,0.113114757,0.28018869,0.201814736,0.064889309,0.041078332,6.575389359,0.830248729,8.400879436,4
605,21.11478291,15.81296248,18.17144284,0.497639658,0.262263706,0.103775534,0.143060574,0.127783858,0.12670621,0.111121563,0.073112684,0.037624391,0.014551489,0.60964179,0.072841563,0.008217542,0.066620769,0.471661228,0.096895973,0.459883347,0.328777255,0.135495731,0.075843665,0.086635419,0.083732878,0.090152604,0.038496523,0.022751518,0.011413853,0.082056085,0.086789288,0.030773997,0.12901244,0.078567879,0.013816767,0.049117032,0.09877181,0.213096681,0.104646675,0.051838537,0.050098961,0.117042928,0.176286119,0.038425202,0.027494622,0.060375042,0.044375987,0.030507864,0.110700382,0.121065356,0.007910829,0.100041946,0.056535088,0.109238631,0.054818269,0.045624208,0.043556982,0.047919289,0.046105868,0.045853032,0.042221605,0.043578109,0.037444871,0.076183104,0.102845749,0.131516986,0.095836216,0.061970456,0.124525257,0.245711779,0.220528519,0.142429717,0.106037874,0.143436562,0.210040884,0.23182859,0.034470329,0.030859744,5.139581102,0.720698261,9.477758266,4.087462841
607,17.89378236,15.75386864,17.23012719,0.495714841,0.22194566,0.102363231,0.133699403,0.123586593,0.132334844,0.132377726,0.088519145,0.044284131,0.020889261,0.848197552,0.068521726,0.003264382,0.031594993,0.486676234,0.113397147,0.370983693,0.309279127,0.19894503,0.120792151,0.054655328,0.057986463,0.051130654,0.032575209,0.039905489,0.016649332,0.054558022,0.176035606,0.0251629,0.109053361,0.039277487,0.020608719,0.055975901,0.096647523,0.240686213,0.085233481,0.042948553,0.037162899,0.142388132,0.231267825,0.035524249,0.014147609,0.05744086,0.034773968,0.026120068,0.090198423,0.116286975,0.007047416,0.071045814,0.099637622,0.07412104,0.053324029,0.042029648,0.045482484,0.04788863,0.047717372,0.048191152,0.046984958,0.046178272,0.043303714,0.080212462,0.108379101,0.141312649,0.093698405,0.056135379,0.099161741,0.17274614,0.173849978,0.128842286,0.060455345,0.105617774,0.305538333,0.209767968,0.034782629,0.039106442,7.710679242,0.853310789,7.761551232,3.169925001
608,17.88359189,16.15635935,17.91358867,0.494911029,0.199613036,0.092748746,0.121093594,0.117468067,0.152893887,0.152343218,0.098337902,0.045112635,0.020388915,0.927033607,0.015774416,0.001084522,0.028847684,0.526413968,0.116174277,0.335075664,0.289207503,0.236369599,0.139347236,0.040988591,0.045849816,0.035592155,0.02543732,0.020642149,0.006136302,0.068285622,0.129715064,0.027632584,0.126471841,0.038307639,0.022555815,0.068652511,0.118060923,0.228185026,0.086294419,0.042661748,0.037040495,0.167972608,0.242378096,0.02761466,0.016383538,0.055734029,0.030979256,0.024840441,0.115625063,0.11635954,0.002910951,0.080198754,0.060234118,0.058768943,0.035774165,0.028709688,0.03321183,0.033878894,0.034699295,0.038640296,0.034564341,0.0354192,0.033924316,0.069423148,0.100178623,0.139686353,0.115863011,0.079861904,0.186164941,0.170169278,0.095985146,0.072598196,0.053650504,0.069713948,0.182065373,0.106282063,0.043426839,0.046363805,9.305176464,0.896614704,6.539158811,3.807354922
610,17.68731707,15.51124996,16.71262641,0.489424446,0.242644451,0.111089244,0.127991321,0.118734001,0.1244807,0.125124287,0.085604473,0.043167231,0.021164293,0.827487444,0.097182201,0.0027383,0.023116653,0.479778683,0.119518134,0.450644843,0.300455353,0.156226621,0.092673184,0.057190538,0.056014018,0.058747714,0.077455033,0.045526157,0.007134539,0.051064916,0.206219387,0.027186814,0.113664972,0.045800115,0.015909759,0.048658254,0.073484023,0.246668022,0.08936077,0.048441863,0.026406558,0.11899304,0.200220669,0.030933669,0.015457376,0.063815142,0.036543859,0.025256262,0.099013341,0.119123851,0.00231771,0.072975622,0.118745246,0.096604216,0.069211796,0.048208596,0.055090862,0.058849322,0.055014966,0.056846992,0.05406646,0.049037456,0.046242448,0.087116757,0.110010562,0.12758053,0.074389281,0.042890252,0.065443718,0.177096489,0.229071748,0.150755597,0.073806991,0.126717707,0.354070582,0.188960088,0.03460786,0.037403357,8.021080962,0.832018305,7.6794801,3.321928095
612,19.51568756,16.0296684,18.47544056,0.49089277,0.22851538,0.089344821,0.141036923,0.128563927,0.132545886,0.128708639,0.088545615,0.043633562,0.01910525,0.614043614,0.08300671,0.007812239,0.147882989,0.487361616,0.109994171,0.323552624,0.346242546,0.213477161,0.11672767,0.067134937,0.070055569,0.063935055,0.03096518,0.01934518,0.015124108,0.067950786,0.068054315,0.024179622,0.110779135,0.052058831,0.021464807,0.068047549,0.125987775,0.229057751,0.095010649,0.050465891,0.071818779,0.164508865,0.232982565,0.041303882,0.022685783,0.055169379,0.037991226,0.030570867,0.103753679,0.119774823,0.008072281,0.077816398,0.038469044,0.066901214,0.048212248,0.044580889,0.036797066,0.039368572,0.038467062,0.038374575,0.036315701,0.037332385,0.035000631,0.068953267,0.093572589,0.127201796,0.098827802,0.071196291,0.185799128,0.222974111,0.166673656,0.126086139,0.086050973,0.109930197,0.21438561,0.171161245,0.035762497,0.038086509,10.43472297,0.808961981,8.744833837,4.321928095
613,17.00690853,15.92760852,17.63982083,0.499457757,0.223603985,0.093682951,0.126233461,0.126656658,0.145355027,0.131261583,0.089514943,0.044878506,0.018812882,0.848955779,0.083013463,0.001825183,0.023547816,0.514485373,0.11159043,0.434221164,0.282925709,0.166877009,0.115976116,0.057091597,0.060428206,0.053370958,0.046242763,0.029832822,0.011927215,0.074939811,0.0834684,0.02266569,0.113198048,0.054210502,0.021325567,0.056650233,0.118951986,0.228153304,0.08681447,0.045804334,0.081890444,0.152661084,0.227825129,0.029179899,0.030959046,0.052955681,0.035314419,0.028320388,0.094107002,0.118672512,0.004460326,0.091665676,0.052165812,0.081713022,0.047207814,0.039635796,0.037968595,0.038849907,0.041725949,0.042404096,0.04009155,0.04370056,0.037867405,0.077816287,0.105617511,0.134727666,0.102052243,0.069398131,0.14093649,0.186122385,0.143354441,0.104917071,0.075689161,0.096827426,0.22308274,0.189281818,0.052478873,0.042771409,8.122333166,0.873088403,7.54689446,3.700439718
614,18.77108512,15.44343404,16.94175911,0.47743897,0.248004018,0.097258852,0.140702534,0.12504016,0.128517644,0.125352894,0.081363104,0.038016725,0.015744051,0.476447827,0.460404047,0.001893081,0.020740402,0.412496416,0.115631595,0.419105049,0.294583879,0.175319319,0.110991754,0.0734929,0.072071391,0.07498188,0.053427976,0.031959182,0.006337268,0.050246894,0.111977332,0.030756255,0.114098637,0.106468923,0.013820816,0.051401992,0.093219892,0.234140785,0.092219031,0.050509809,0.044802369,0.128850881,0.211112901,0.029405576,0.025802255,0.05868411,0.03950776,0.027995672,0.103840303,0.118940893,0.003280985,0.070351452,0.070351203,0.111876003,0.089025304,0.062561419,0.062306152,0.058573609,0.055153553,0.051673207,0.04860743,0.04611006,0.041150599,0.078089836,0.09274531,0.108886068,0.072610703,0.041375114,0.09113163,0.216117814,0.316618734,0.176554478,0.103430503,0.108803714,0.292552516,0.176342069,0.040398733,0.032509765,6.926752825,0.791582666,8.658211483,4.321928095
618,18.56908164,15.94808274,17.5996927,0.496334127,0.225815209,0.093673116,0.148081556,0.126262623,0.129926786,0.132291435,0.083165128,0.040919162,0.019864984,0.792763791,0.082858282,0.009344536,0.062564652,0.494935888,0.10422912,0.299657663,0.31167069,0.249099912,0.139571748,0.041853277,0.046095128,0.037293309,0.035375558,0.025553259,0.012460221,0.051106363,0.126119186,0.026282121,0.109707853,0.044899561,0.017744688,0.075395563,0.108337306,0.26184592,0.089697496,0.043867735,0.032535987,0.16868261,0.257605365,0.038151516,0.013071301,0.055834031,0.031657359,0.02738735,0.097842693,0.113339323,0.003868866,0.064455523,0.06412224,0.063981822,0.046703008,0.038477794,0.038510142,0.041125987,0.041168897,0.040770052,0.041104327,0.04239761,0.038090738,0.075154249,0.099269944,0.135517013,0.100313685,0.070364115,0.151032439,0.171247326,0.146659305,0.109653056,0.07163652,0.079852105,0.31355964,0.293837937,0.031651518,0.037094724,6.47243357,0.857869932,9.11113567,5.754887502
619,16.97283266,15.35995118,16.82655067,0.491392475,0.238138115,0.110783705,0.152232384,0.122250654,0.119420819,0.119384978,0.079966906,0.04177461,0.016047831,0.490563758,0.43395333,0.003960278,0.021607646,0.416598848,0.128436341,0.417866915,0.321029042,0.161584629,0.099519413,0.087286009,0.083478118,0.091480951,0.050581476,0.049652343,0.009596273,0.050257504,0.104951229,0.017963837,0.129846558,0.049811684,0.013788376,0.076014916,0.085128966,0.220540192,0.108729261,0.046884574,0.086486627,0.129136179,0.203756384,0.028411924,0.028789787,0.066893078,0.041131945,0.022399276,0.117491486,0.119754638,0.003919487,0.078990725,0.072806843,0.086518254,0.101527359,0.062566763,0.06479653,0.058678795,0.056205324,0.052503428,0.047867277,0.050795506,0.043003609,0.084465479,0.092420593,0.110413553,0.066140603,0.038759377,0.069855804,0.222530891,0.303428415,0.186447085,0.111952163,0.121417812,0.299805589,0.106667395,0.088923742,0.042494212,6.028270996,0.724355559,9.074141463,3.584962501
621,17.29975631,15.42348383,17.09398837,0.489397693,0.206900845,0.105051204,0.126478895,0.122627207,0.134793136,0.132876404,0.101365025,0.05093884,0.01896843,0.894879919,0.056558397,0.002884095,0.015304991,0.498541787,0.127679113,0.439469737,0.28012302,0.17088865,0.109518599,0.055831354,0.056559866,0.055055226,0.03367663,0.023711776,0.010684715,0.062586094,0.113814803,0.025072426,0.133031973,0.044157073,0.017996153,0.053814084,0.102114361,0.242327677,0.114116329,0.0442427,0.036041606,0.125800474,0.226996499,0.030053333,0.019682408,0.067835496,0.042590369,0.024616947,0.11307568,0.120180838,0.002651894,0.083816344,0.070343255,0.072356453,0.082030575,0.059170717,0.061913596,0.062719694,0.056119473,0.05607894,0.052476829,0.04864951,0.041989885,0.082978587,0.097703197,0.114907555,0.071328543,0.036542066,0.075390835,0.192199626,0.225652391,0.170781953,0.087466614,0.150346758,0.332973389,0.172200327,0.042020647,0.044717024,5.092063468,0.853537581,8.804131021,4.700439718
623,18.4349771,15.52439305,16.94648129,0.490057276,0.250560998,0.088850098,0.143358004,0.125917922,0.123010435,0.12273111,0.083968719,0.043357389,0.018245332,0.68863631,0.09412821,0.069106283,0.026084214,0.485872956,0.138562262,0.400959282,0.319812121,0.190037922,0.089190684,0.056563914,0.056158396,0.057005052,0.066332102,0.066016536,0.027205236,0.066306598,0.118836926,0.029334063,0.110104543,0.054647717,0.023091707,0.060888346,0.094598538,0.221845438,0.097182566,0.052927519,0.04303081,0.145046019,0.213217251,0.028075393,0.019685287,0.058991767,0.036468942,0.025770527,0.10763194,0.12504018,0.003826553,0.092695246,0.076291935,0.067258958,0.075017432,0.053510827,0.054984039,0.053613505,0.054191745,0.052664046,0.049370137,0.05227448,0.044480243,0.08119767,0.101112395,0.115624399,0.074455205,0.04387193,0.093631952,0.188532487,0.23394343,0.151536134,0.083253885,0.126948544,0.298824279,0.185890903,0.042537893,0.041191595,6.354444883,0.840740181,8.658211483,5.044394119
626,17.75581192,15.62303878,17.28216102,0.491959722,0.236864072,0.107644616,0.161552589,0.129616332,0.123241001,0.114043344,0.075940093,0.037081381,0.014016571,0.755239012,0.170582346,0.003455424,0.023525475,0.491442726,0.121583043,0.396322583,0.309651632,0.191346275,0.1026795,0.057448893,0.053839484,0.061052922,0.033170314,0.023725086,0.006781421,0.062708071,0.129189133,0.024431305,0.120041246,0.056262071,0.019326772,0.060290492,0.098119867,0.223577847,0.100582509,0.047864293,0.050824974,0.136768045,0.213249101,0.026041579,0.021381375,0.062190839,0.033167587,0.027367516,0.10718189,0.122232548,0.002904265,0.081300405,0.081342865,0.084871987,0.066253509,0.044678917,0.047059527,0.047666262,0.052296767,0.050130423,0.051708991,0.051400671,0.044853918,0.086642445,0.111760017,0.130032926,0.083363103,0.047174808,0.084977711,0.199699819,0.200615173,0.136707347,0.084092389,0.122280568,0.222008744,0.180205936,0.071415244,0.036779515,5.542647235,0.829402241,9.436711542,4.700439718
629,17.90165352,15.50624049,17.36690811,0.482580493,0.231135574,0.102712907,0.145294708,0.123785298,0.124968851,0.129811184,0.087244531,0.039916887,0.015130067,0.573739367,0.366625441,0.006644896,0.021096966,0.411857782,0.120407,0.425020894,0.275288553,0.188985141,0.110705416,0.072559771,0.07585391,0.069072928,0.056376875,0.03035533,0.024958869,0.073556301,0.066118785,0.025949859,0.11810914,0.051728296,0.016808942,0.051858959,0.104996379,0.240012891,0.120312379,0.051266311,0.054322891,0.138775457,0.233728214,0.032227536,0.024982222,0.07171381,0.036239242,0.028237406,0.111058695,0.10815491,0.004365319,0.091366533,0.047495031,0.071655629,0.092955493,0.060991486,0.05781605,0.0569026,0.052467082,0.048481941,0.044258379,0.042120267,0.03838455,0.071027065,0.088970141,0.109729877,0.077928847,0.050199023,0.107767199,0.222938893,0.266009055,0.176496068,0.121240732,0.119079152,0.287790586,0.197624863,0.036437486,0.032214811,8.211553006,0.841724712,10.02513956,6.14974712
630,20.78978004,15.91611814,19.17986967,0.477942138,0.201058443,0.086055613,0.180606616,0.138391485,0.129114467,0.119273863,0.081604482,0.043701277,0.020193752,0.491630204,0.215654706,0.003671549,0.15203354,0.422576917,0.074945041,0.399561286,0.19611725,0.233407822,0.17091363,0.061918391,0.064085265,0.059711096,0.034362349,0.026400788,0.000948759,0.0521953,0.032374269,0.021446809,0.090650948,0.06233766,0.041041352,0.09918685,0.143511083,0.261035756,0.103396604,0.052250543,0.039624081,0.1716805,0.267873592,0.050486555,0.027557906,0.053509279,0.037979148,0.037033881,0.095508441,0.110857276,0.000532497,0.060141876,0.023254369,0.063584681,0.079408652,0.054673797,0.043911604,0.042782096,0.03901992,0.038373737,0.035295159,0.035647487,0.030093235,0.061888642,0.083510809,0.113868646,0.087279694,0.064096127,0.190150401,0.266055804,0.227155787,0.147425323,0.173264742,0.133117504,0.213723247,0.204456178,0.010372854,0.014134008,11.04623211,0.865203698,10.04028972,6.87036472
631,18.85522555,15.84504985,17.76931328,0.48690469,0.205848201,0.111414216,0.123697226,0.116066317,0.141069979,0.140502095,0.092419801,0.045615506,0.023366653,0.843966172,0.056187383,0.002446976,0.037465526,0.449177145,0.110475856,0.389256305,0.270324871,0.200267497,0.140151325,0.0598285,0.067599827,0.051880906,0.037978908,0.028190786,0.006709189,0.056991543,0.110393447,0.022755431,0.114353829,0.04272032,0.018473629,0.06318533,0.096011641,0.299130627,0.085429481,0.043321838,0.040523697,0.140389967,0.259249675,0.045373545,0.022528124,0.056560778,0.035485232,0.030508036,0.097576773,0.117029831,0.003475423,0.07223655,0.057534876,0.062051191,0.059752333,0.052229039,0.047438042,0.043736489,0.043640477,0.044530334,0.040373395,0.039399715,0.034201226,0.069737102,0.0916535,0.124743543,0.097630502,0.067705102,0.143229207,0.182432806,0.170878676,0.122833499,0.087863282,0.111014151,0.22955455,0.273098973,0.033554289,0.037605735,5.85160687,0.883671711,7.523561956,4.392317423
632,20.45251242,16.52740688,18.56438223,0.489768442,0.217225095,0.090564111,0.115378329,0.120142424,0.152085958,0.139791771,0.091545745,0.048603168,0.02466341,0.759380976,0.093642963,0.002656382,0.059879403,0.521870451,0.076095134,0.352726108,0.253565492,0.215467085,0.178241317,0.045531735,0.047215085,0.043624236,0.027353348,0.019266311,0.003241565,0.067660143,0.060276288,0.032609707,0.10948642,0.054697927,0.028110482,0.082387904,0.122514476,0.276056757,0.071396098,0.04355178,0.048010447,0.162718237,0.253696733,0.029923055,0.031019451,0.041626346,0.036872979,0.027972806,0.115880755,0.127513507,0.001346694,0.079983013,0.032417064,0.059029366,0.032232498,0.023439257,0.025514762,0.026912197,0.026622709,0.027024447,0.024789634,0.027415624,0.025093676,0.051812839,0.077259697,0.122030321,0.110136953,0.091049447,0.308665945,0.20162881,0.084256958,0.062123678,0.054275045,0.053181934,0.109303579,0.181383948,0.016224316,0.033853664,4.141986618,0.874732965,8.599912842,5.64385619
635,17.91241472,15.60286075,16.93432836,0.500061035,0.243679405,0.11491007,0.153133045,0.124565004,0.115945128,0.116074805,0.07616531,0.039538964,0.015988272,0.721602372,0.108763131,0.036099405,0.029978157,0.473187702,0.127153608,0.396730231,0.321519011,0.179523452,0.10222731,0.052605474,0.052622513,0.052574676,0.053107085,0.038767523,0.036234049,0.067796734,0.077441727,0.023312845,0.123084978,0.043127726,0.015889765,0.057263076,0.089122339,0.233081748,0.101206719,0.055253833,0.077184459,0.136798522,0.222894653,0.029456383,0.021003194,0.06213054,0.037755809,0.029475258,0.104061255,0.121897512,0.00336079,0.101734042,0.0539903,0.07544175,0.069023881,0.048526567,0.047854188,0.052420312,0.052739548,0.052636639,0.049304957,0.050000448,0.04294871,0.082347293,0.106588808,0.128078349,0.083553366,0.046685869,0.087291064,0.188101778,0.209419519,0.14975706,0.081456468,0.128859072,0.257789728,0.185178091,0.069216651,0.041799237,5.551120454,0.853020515,8.30833903,4.459431619
636,17.54550264,15.79358804,17.12646093,0.495256774,0.243503963,0.103003307,0.140768797,0.126006071,0.12335054,0.122401519,0.080283824,0.041454623,0.019227346,0.862053816,0.060356183,0.00394911,0.029412633,0.508387966,0.109365457,0.338328002,0.322034692,0.221793826,0.117843478,0.039843257,0.04093227,0.03865776,0.032990767,0.026025879,0.015373777,0.06283146,0.116890705,0.02775438,0.118231316,0.051766462,0.019331397,0.086535026,0.093732653,0.245576201,0.083011306,0.04243394,0.036531378,0.153443447,0.227771097,0.031546626,0.016664627,0.057047623,0.03208062,0.03122531,0.102932548,0.120954827,0.005456121,0.076500158,0.067507708,0.076869289,0.053902023,0.039321772,0.04178443,0.045121662,0.045130353,0.047606317,0.045255907,0.045424655,0.040911036,0.081634545,0.107588056,0.138268635,0.098673213,0.05985017,0.109527223,0.160839906,0.145010472,0.114852683,0.067628472,0.097018798,0.295768767,0.186217941,0.045891416,0.039310198,7.743202569,0.852293657,7.375039431,2.321928095
637,17.30785782,15.46679048,17.31272723,0.483956967,0.202699508,0.07902711,0.123972549,0.124820006,0.13573156,0.141030212,0.113504388,0.056711375,0.022503294,0.85923569,0.068877066,0.003852427,0.02021383,0.505332638,0.119837371,0.390048418,0.30660814,0.193890697,0.109452748,0.054230682,0.05175195,0.057025353,0.052230356,0.039353486,0.008146851,0.062875463,0.161007286,0.023760232,0.126922127,0.037657225,0.014046266,0.046596749,0.092377268,0.229771845,0.113959121,0.052704247,0.030175326,0.129304395,0.217066616,0.031828837,0.014706349,0.070681611,0.040994701,0.024068644,0.113066457,0.100931107,0.003864367,0.084337555,0.099076656,0.070072703,0.057974968,0.061671228,0.061934805,0.057246494,0.056253593,0.060583599,0.051529274,0.056565835,0.044851138,0.086563686,0.104428103,0.113889603,0.075393048,0.037438349,0.073676276,0.200743804,0.190727604,0.134107953,0.083349261,0.12188889,0.217219341,0.157069706,0.036975969,0.048134278,10.7751814,0.892228506,8.344295908,4.754887502
640,19.72531504,16.22845983,18.98708578,0.499761598,0.23731727,0.093338526,0.148644992,0.136197504,0.131722128,0.118537602,0.077663182,0.038782325,0.017796474,0.552384032,0.044476649,0.006304403,0.210771883,0.496459731,0.088133342,0.367349361,0.272918692,0.20809932,0.151632633,0.063755258,0.062448593,0.065429988,0.031214264,0.01983233,0.039298427,0.062001244,0.112214011,0.026982096,0.100407796,0.050066733,0.030465393,0.049610087,0.148607781,0.204845466,0.09147257,0.0465552,0.037473189,0.159051086,0.247581369,0.034695508,0.019449262,0.05214366,0.038751768,0.027476318,0.094247556,0.101347803,0.028705745,0.074895229,0.048713456,0.072941247,0.041754222,0.038089749,0.03315323,0.035631492,0.034753741,0.035335849,0.033146803,0.034258282,0.030980231,0.063817829,0.08469621,0.118625413,0.094778079,0.073133267,0.247845601,0.227322933,0.148539411,0.110923233,0.089739101,0.104716573,0.182410911,0.179324119,0.022270496,0.025812268,8.622192846,0.840574365,8.74819285,4.700439718
642,19.60048093,15.8778777,17.56935892,0.482042506,0.219748911,0.092106881,0.148071526,0.12403544,0.135612623,0.130311594,0.084284744,0.044608887,0.021219395,0.620782657,0.241302859,0.002153728,0.062425019,0.433144338,0.091079783,0.402327751,0.242900999,0.212806183,0.141965063,0.07452935,0.082426734,0.066746197,0.036959163,0.026015606,0.003212054,0.050169339,0.080006134,0.028694182,0.106664271,0.053157178,0.020967301,0.075138243,0.127430846,0.275927682,0.082343439,0.044796886,0.05149244,0.164028,0.263637223,0.036862962,0.027068652,0.050646839,0.032522175,0.02939737,0.098545333,0.123769123,0.001497133,0.061974373,0.039622016,0.070428807,0.073711463,0.04197862,0.043769227,0.042099855,0.040111319,0.040958188,0.037192561,0.038411284,0.034702453,0.068825227,0.089179523,0.121371946,0.093509934,0.066964589,0.167213811,0.213621185,0.195527495,0.129864059,0.100816558,0.099752168,0.198568707,0.253817269,0.028152842,0.033869632,8.032103301,0.838916103,9.469641817,5.857980995
644,21.84353677,15.7808969,17.75342069,0.494690683,0.244459346,0.09346766,0.143648284,0.129836281,0.12692994,0.114173458,0.086046028,0.044120991,0.017318009,0.773107852,0.053285791,0.026415499,0.040559625,0.469663816,0.121417579,0.354674629,0.329784592,0.200471562,0.115069228,0.057015241,0.058395227,0.055428055,0.064250023,0.043016493,0.007929258,0.07005269,0.072976012,0.025336593,0.120951349,0.05457376,0.019967626,0.097691447,0.130148581,0.208608509,0.104250481,0.048398203,0.03911551,0.160770234,0.213588141,0.028865722,0.021418845,0.059885209,0.043572571,0.02820059,0.115410822,0.134463509,0.003217958,0.082132234,0.039498188,0.068975966,0.060330085,0.038615085,0.040228654,0.045668881,0.045167028,0.04696951,0.045808607,0.047336532,0.040959528,0.082041826,0.102847561,0.127948234,0.09089376,0.058531035,0.126653666,0.210400753,0.216668724,0.140203064,0.083866978,0.132347568,0.223772939,0.264867938,0.039213029,0.0410352,5.951820919,0.803267691,10.39767463,6.285402219
646,19.01556204,15.69023127,17.00278976,0.486462976,0.190007363,0.084788811,0.132099616,0.113908929,0.133963462,0.152049047,0.105031169,0.058491143,0.02966046,0.864296197,0.084033871,0.001034838,0.022578893,0.489251372,0.100477963,0.400427006,0.266517547,0.203026687,0.130028759,0.052537925,0.056919085,0.047773926,0.022920184,0.024320348,0.015373291,0.057275189,0.100138432,0.027000116,0.115061058,0.057276648,0.016438303,0.072614619,0.110201443,0.262056467,0.087879611,0.047095412,0.031589415,0.152724897,0.249195053,0.034595117,0.019438121,0.058854578,0.032023658,0.026359051,0.100476747,0.123144059,0.00175711,0.078608803,0.052485394,0.070337419,0.064911192,0.048772119,0.05314037,0.050130836,0.050165009,0.048025895,0.044392087,0.043212901,0.038439518,0.078636737,0.097691932,0.128283716,0.090390661,0.056215636,0.107591388,0.164654998,0.161695128,0.115418085,0.080376776,0.093181305,0.302592999,0.23381649,0.034213402,0.049758001,9.421258703,0.902876337,7.900866808,3.700439718
648,18.66889693,15.93483665,18.17517352,0.494477798,0.223405326,0.080956561,0.145292984,0.139940708,0.131124265,0.129117006,0.092610374,0.039770085,0.017782695,0.824427392,0.02260822,0.008135823,0.054241515,0.507702308,0.124852257,0.301465358,0.340356275,0.226042063,0.132136304,0.053324213,0.054292806,0.052285695,0.054291424,0.037345845,0.02020747,0.068428078,0.115468714,0.030665004,0.1150821,0.049070063,0.01939326,0.061355184,0.118670845,0.215472564,0.096800911,0.0470043,0.042381506,0.166281519,0.233079948,0.03619705,0.015516639,0.060689307,0.033926254,0.0265937,0.102588822,0.116478,0.012243202,0.074082666,0.053289782,0.06903311,0.047133688,0.035236578,0.036725478,0.0411598,0.042436378,0.042214863,0.041662234,0.042191935,0.038714394,0.077625754,0.10422075,0.138813008,0.102278603,0.06736136,0.142225189,0.202771241,0.148825868,0.113613509,0.077222497,0.104223439,0.238799679,0.180876264,0.041305914,0.041166581,7.056202453,0.854105826,7.787902559,3.700439718
649,18.67913233,15.50987317,17.44025696,0.496544113,0.207285313,0.088339866,0.116924248,0.105210705,0.117398578,0.143056812,0.130943387,0.067735291,0.023105793,0.805387832,0.023308447,0.081657368,0.020198797,0.486584169,0.134912721,0.396195434,0.364516648,0.148100219,0.091187698,0.075760848,0.080599931,0.070564189,0.079266584,0.051296392,0.016706388,0.070699446,0.058373889,0.017452394,0.127880941,0.053262413,0.015733105,0.058758481,0.097213652,0.232774534,0.140235583,0.050475048,0.060434125,0.126741249,0.195359263,0.037639351,0.028151449,0.077327638,0.051125547,0.031052323,0.110260145,0.126569447,0.005376117,0.092665798,0.04450731,0.073224366,0.074492317,0.053103472,0.055293598,0.056870781,0.05807567,0.052812212,0.048092749,0.051466968,0.044910207,0.088454413,0.10449112,0.117711199,0.073318214,0.043427304,0.077479766,0.216046135,0.232659059,0.178634917,0.091967816,0.147161374,0.208893933,0.304314531,0.048993901,0.068668983,4.736797976,0.8054282,7.366322214,3.321928095
