VA Station Number,HCS,Address,City,State,County FIPS,totpop-log,medhhincome-log,medhvalue-log,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Num-Services,Avg-Satisfaction,Log-Cases,Log-Deaths,Cases,Active,Convalescent,Deaths,vetpop,vetpop-adj
vha_565QB,565,2300 Ramsey Street,Fayetteville,NC,37051,18.34128861,15.36750543,16.90270436,0.49728701,0.24847488,0.13479129999999998,0.17143321,0.11709213,0.11169627,0.10419866,0.06681300700000001,0.034082491,0.011418041,0.50504059,0.36887017,0.013929288,0.025142575,0.44788912,0.11115769,0.34788424,0.40188751,0.16336216,0.08686609599999999,0.090386383,0.089937396,0.090802774,0.044816252,0.024381667000000003,0.005296761999999999,0.051871736,0.078538187,0.015874403,0.1420358,0.042771153,0.018868225,0.037815861,0.081381127,0.26542571,0.10890523,0.050823499,0.1003923,0.11445611,0.22236075,0.034424979,0.028953513,0.07122436900000001,0.037672918,0.030914981,0.12118229,0.11735464,0.0027397040000000004,0.08112701,0.05888379,0.078704953,0.083661526,0.057564016,0.052588854,0.06478966,0.066268548,0.060963847,0.050426789000000014,0.056752238,0.049992766,0.085799485,0.099720299,0.11637384,0.065963127,0.03563793,0.053497083,0.24201593,0.26045242,0.1643997,0.10384341,0.13784389,0.23856629,0.30275229,0.1528866,0.045461327,6.279860506,0.8555922220000001,9.055282436,4.392317423,531.0,52.0,459.0,20.0,34151,4879
vha_565QC,565,2300 Ramsey Street,Fayetteville,NC,37051,18.34128861,15.36750543,16.90270436,0.49728701,0.24847488,0.13479129999999998,0.17143321,0.11709213,0.11169627,0.10419866,0.06681300700000001,0.034082491,0.011418041,0.50504059,0.36887017,0.013929288,0.025142575,0.44788912,0.11115769,0.34788424,0.40188751,0.16336216,0.08686609599999999,0.090386383,0.089937396,0.090802774,0.044816252,0.024381667000000003,0.005296761999999999,0.051871736,0.078538187,0.015874403,0.1420358,0.042771153,0.018868225,0.037815861,0.081381127,0.26542571,0.10890523,0.050823499,0.1003923,0.11445611,0.22236075,0.034424979,0.028953513,0.07122436900000001,0.037672918,0.030914981,0.12118229,0.11735464,0.0027397040000000004,0.08112701,0.05888379,0.078704953,0.083661526,0.057564016,0.052588854,0.06478966,0.066268548,0.060963847,0.050426789000000014,0.056752238,0.049992766,0.085799485,0.099720299,0.11637384,0.065963127,0.03563793,0.053497083,0.24201593,0.26045242,0.1643997,0.10384341,0.13784389,0.23856629,0.30275229,0.1528866,0.045461327,6.279860506,0.8555922220000001,9.055282436,4.392317423,531.0,52.0,459.0,20.0,34151,4879
vha_565QD,565,4101 Raeford Road,Fayetteville,NC,37051,18.34128861,15.36750543,16.90270436,0.49728701,0.24847488,0.13479129999999998,0.17143321,0.11709213,0.11169627,0.10419866,0.06681300700000001,0.034082491,0.011418041,0.50504059,0.36887017,0.013929288,0.025142575,0.44788912,0.11115769,0.34788424,0.40188751,0.16336216,0.08686609599999999,0.090386383,0.089937396,0.090802774,0.044816252,0.024381667000000003,0.005296761999999999,0.051871736,0.078538187,0.015874403,0.1420358,0.042771153,0.018868225,0.037815861,0.081381127,0.26542571,0.10890523,0.050823499,0.1003923,0.11445611,0.22236075,0.034424979,0.028953513,0.07122436900000001,0.037672918,0.030914981,0.12118229,0.11735464,0.0027397040000000004,0.08112701,0.05888379,0.078704953,0.083661526,0.057564016,0.052588854,0.06478966,0.066268548,0.060963847,0.050426789000000014,0.056752238,0.049992766,0.085799485,0.099720299,0.11637384,0.065963127,0.03563793,0.053497083,0.24201593,0.26045242,0.1643997,0.10384341,0.13784389,0.23856629,0.30275229,0.1528866,0.045461327,1.0,0.8555922220000001,9.055282436,4.392317423,531.0,52.0,459.0,20.0,34151,4879
vha_565QE,565,2817 Reilly Road,Fort Bragg,NC,37051,18.34128861,15.36750543,16.90270436,0.49728701,0.24847488,0.13479129999999998,0.17143321,0.11709213,0.11169627,0.10419866,0.06681300700000001,0.034082491,0.011418041,0.50504059,0.36887017,0.013929288,0.025142575,0.44788912,0.11115769,0.34788424,0.40188751,0.16336216,0.08686609599999999,0.090386383,0.089937396,0.090802774,0.044816252,0.024381667000000003,0.005296761999999999,0.051871736,0.078538187,0.015874403,0.1420358,0.042771153,0.018868225,0.037815861,0.081381127,0.26542571,0.10890523,0.050823499,0.1003923,0.11445611,0.22236075,0.034424979,0.028953513,0.07122436900000001,0.037672918,0.030914981,0.12118229,0.11735464,0.0027397040000000004,0.08112701,0.05888379,0.078704953,0.083661526,0.057564016,0.052588854,0.06478966,0.066268548,0.060963847,0.050426789000000014,0.056752238,0.049992766,0.085799485,0.099720299,0.11637384,0.065963127,0.03563793,0.053497083,0.24201593,0.26045242,0.1643997,0.10384341,0.13784389,0.23856629,0.30275229,0.1528866,0.045461327,6.279860506,0.8555922220000001,9.055282436,4.392317423,531.0,52.0,459.0,20.0,34151,4879
vha_570,570,2615 East Clinton Avenue,Fresno,CA,6019,19.89966817,15.53266418,17.744634299999994,0.49884576,0.28623906,0.1039187,0.15183258,0.1233016,0.11429156,0.10341979,0.067719012,0.033083536000000004,0.016194167,0.64146584,0.048431192000000005,0.011206076,0.10225328,0.44072971,0.096340999,0.476509,0.31660756,0.13761662,0.069266811,0.093500748,0.087066956,0.10114878,0.061401051,0.034469113,0.099214092,0.057057537,0.073020555,0.035202101,0.10452427,0.049675766,0.013436621,0.047119386,0.084508024,0.23893046,0.08686699699999999,0.048268881,0.0621753,0.11462485,0.18220778,0.045235209000000005,0.0255988,0.056895107,0.041686762,0.027078154,0.099823825,0.11197351,0.077308677,0.074000128,0.053174235,0.090392955,0.070184886,0.065618597,0.054729763,0.061397001,0.054260336,0.056055989,0.042829849,0.047829457,0.036520433,0.075519331,0.098764375,0.11552603,0.074337542,0.050409686,0.096016727,0.22637093,0.34342703,0.21469004,0.12547114,0.21959373,0.35499421,0.29619488,0.025090907000000003,0.027415173,16.0,0.893333336,8.558420713,4.2479275130000005,376.0,11.0,347.0,18.0,17783,17783
vha_570GA,570,340 East Yosemite Avenue,Merced,CA,6047,18.03765419,15.5004487,17.69520117,0.50475144,0.29754528,0.11513147,0.14311624,0.12254576,0.11427669,0.098418653,0.063153394,0.033399608,0.012412896,0.5737285,0.032600574,0.007388275,0.074815571,0.46052086,0.086422376,0.5648911,0.29557565,0.091087997,0.048445269000000006,0.12685665,0.12176016,0.1337069,0.035632424,0.018634209,0.12463219999999997,0.066982992,0.11528868,0.031031393,0.11157661,0.055301156,0.010113213,0.028342329,0.066641986,0.22567666,0.075566553,0.046883222,0.041963015,0.094536133,0.14513144,0.044408504,0.024182077000000003,0.049016934000000005,0.043794695,0.028186442000000006,0.088943668,0.10157057,0.10195054,0.090336911,0.074036904,0.11390518,0.065698564,0.064027838,0.054694369000000014,0.053676859,0.057596162,0.050146975,0.054053716,0.056767076,0.042383742,0.076991685,0.11085848,0.11839560000000003,0.068499863,0.043602239,0.082606837,0.23291907,0.32339853,0.19830443,0.1170077,0.19788241,0.26279426,0.33038041,0.024746109,0.026386676,6.0,0.659999996,8.558420713,4.2479275130000005,376.0,11.0,347.0,18.0,4725,4725
vha_570GB,570,1050 North Cherry Street,Tulare,CA,6107,18.81277271,15.42327907,17.4317909,0.50003582,0.31169418,0.10397045,0.14103419,0.1243124,0.11180146,0.097755156,0.064079203,0.031284951,0.014068021000000002,0.76498717,0.01590959,0.011876815,0.035749886,0.46835923,0.08658682599999999,0.56237155,0.29457062,0.095550276,0.047507554,0.093686238,0.092955612,0.094639346,0.064332575,0.025001712,0.17875601,0.049967274000000006,0.0823704,0.034614865,0.1131655,0.04365366,0.009016227,0.03242569,0.062143132,0.2081462,0.083171591,0.046852782,0.055716671,0.097739734,0.15905346,0.037007153,0.025801755,0.051101357,0.04244059,0.023285337000000003,0.098072626,0.09482272,0.14474486,0.074183576,0.05878602700000001,0.092960797,0.069423832,0.069107898,0.061863549,0.06491264,0.053833041,0.05749195400000001,0.052686878,0.048756115,0.043804094,0.082538612,0.094095781,0.11107519,0.069423832,0.043017942,0.077968642,0.22829244,0.33980548,0.22984129,0.14209667,0.24711359,0.33036974,0.3056325,0.023242742,0.021467956,5.0,0.7150000040000001,8.558420713,4.2479275130000005,376.0,11.0,347.0,18.0,7277,7277
vha_570GC,570,40597 Westlake Drive,Oakhurst,CA,6039,17.24203899,15.57763293,17.73059491,0.48178539,0.27619618,0.097953074,0.13847871,0.12634425,0.11653861,0.11032623,0.08231567599999999,0.037183978,0.014663287,0.72007507,0.032423086000000004,0.016159935,0.021249831,0.49031603,0.08754175199999999,0.53112406,0.32370251,0.09994331,0.04523012,0.083166778,0.079383813,0.087563455,0.038097199,0.029516995,0.15946643,0.071592934,0.093980864,0.023097286,0.10178377,0.040917665,0.013131715,0.038858805,0.064845413,0.20590322,0.089534424,0.044845067,0.052042425,0.091143444,0.14408554,0.04294192,0.020778906,0.050156578,0.037336286,0.024533296,0.10323708,0.1138947,0.13379124,0.094672918,0.06744061400000001,0.075987473,0.06367434599999999,0.056212157,0.0464711,0.04919681,0.050827768,0.049665987,0.056346208,0.057619698,0.044639066,0.08067651099999999,0.10634733,0.11606605,0.085412987,0.060412429,0.076431558,0.22373496,0.30296218,0.18764289,0.097658172,0.18641984,0.35101703,0.18694885,0.024527898,0.035877958,6.0,0.804999977,8.558420713,4.2479275130000005,376.0,11.0,347.0,18.0,2988,2988
vha_573,573,1601 Southwest Archer Road,Gainesville,FL,12001,18.00552039,15.46988037,17.29496713,0.48375058,0.18001276,0.21477267,0.15455942,0.10608479,0.10122441,0.11108578,0.079244383,0.035861947000000005,0.017153843999999998,0.69425571,0.19985712,0.003705139,0.059799049000000014,0.36624682,0.10034791,0.29349935,0.28126156,0.21717182,0.20806725,0.061050635,0.067431182,0.054616921,0.030566802,0.018022314,0.010341178,0.036064859,0.034618709,0.013023421,0.10716854,0.033107929,0.016481252,0.053450964,0.10057604,0.38781035,0.11644328,0.050219346,0.040694151,0.12830332,0.3409034,0.032986742,0.022273928,0.071273342,0.036646549,0.035580117,0.091551743,0.11890739,0.007343852,0.0448387,0.026176106,0.043214813,0.12491757,0.049748577,0.053210784,0.059527244000000014,0.050923254,0.044493448,0.045802079,0.044586185,0.034271702,0.077693515,0.09605556,0.10701921,0.067069903,0.045462038,0.099218942,0.23423937,0.20487805,0.24735676,0.091261223,0.185155,0.31211323,0.15631470000000006,0.037370913,0.032692015,15.0,0.825000018,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,7901,988
vha_573A4,573,619 South Marion Avenue,Lake City,FL,12023,16.07652335,15.32832072,16.733052999999998,0.51635915,0.21924607,0.088850297,0.12612692,0.11696693,0.12939729,0.1396281,0.10528905,0.054829609,0.019665726,0.77050865,0.17735331,0.003183561,0.009044208,0.45091513,0.14941409,0.49416488,0.35014850000000003,0.10323336,0.052453257,0.094538987,0.10889438,0.07882241200000001,0.24335591,0.083016478,0.017331023,0.079222031,0.051954553,0.016868861000000002,0.14785288,0.076025419,0.007818216999999999,0.039283652,0.099980742,0.23785865,0.09320239,0.040554594,0.092046984,0.098209128,0.20712498,0.030387059,0.053341035,0.059195071,0.044945117,0.009166185,0.11788946,0.12855767,0.007086461999999998,0.11869825,0.040439054,0.08496052,0.083730236,0.064118475,0.054712828,0.066039622,0.062557533,0.055273164000000014,0.070162095,0.04734841,0.040104061,0.079327598,0.11018611,0.10746448,0.070042022,0.032819692000000004,0.056113668,0.22305635,0.25748259,0.16052526,0.11032745,0.14110297,0.31008992,0.25984251,0.07339637,0.062977381,12.0,0.8199999929999999,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,3831,1916
vha_573A5,573,280 Child Street,Jacksonville,FL,12031,19.81789239,15.59361192,17.23569352,0.48490471,0.22715475,0.092595018,0.16340755,0.12652816,0.1307414,0.12596986,0.081146553,0.036736567000000005,0.015720131000000002,0.60281491,0.2962783,0.00231328,0.046553396,0.4307752,0.13887398,0.38342026,0.32506078,0.19474414,0.096774809,0.06580919,0.064248286,0.067415491,0.05884206700000001,0.045820959,0.002515897,0.063981831,0.055690035,0.026572322,0.12224901,0.066983216,0.016279602,0.11338553,0.13207667,0.2047836,0.10101022,0.050862417,0.043609645,0.15729690000000002,0.21142386,0.028527871,0.022080459,0.063578017,0.038845547,0.029610002000000007,0.11101256,0.13751002,0.001628868,0.080606267,0.036193531,0.081686124,0.07194677,0.046296846,0.04672011,0.049067829,0.051418364,0.052930836,0.054056723,0.051508661,0.042605966,0.082652584,0.10451569,0.12923725,0.077658042,0.049894609000000006,0.089489736,0.23271558,0.23651256,0.13624370000000002,0.10312729,0.11340665,0.24442203,0.15318334,0.079278708,0.03861431,6.279860506,0.8555922220000001,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,51606,12902
vha_573BU,573,1604 Southeast 3rd Avenue,Gainesville,FL,12001,18.00552039,15.46988037,17.29496713,0.48375058,0.18001276,0.21477267,0.15455942,0.10608479,0.10122441,0.11108578,0.079244383,0.035861947000000005,0.017153843999999998,0.69425571,0.19985712,0.003705139,0.059799049000000014,0.36624682,0.10034791,0.29349935,0.28126156,0.21717182,0.20806725,0.061050635,0.067431182,0.054616921,0.030566802,0.018022314,0.010341178,0.036064859,0.034618709,0.013023421,0.10716854,0.033107929,0.016481252,0.053450964,0.10057604,0.38781035,0.11644328,0.050219346,0.040694151,0.12830332,0.3409034,0.032986742,0.022273928,0.071273342,0.036646549,0.035580117,0.091551743,0.11890739,0.007343852,0.0448387,0.026176106,0.043214813,0.12491757,0.049748577,0.053210784,0.059527244000000014,0.050923254,0.044493448,0.045802079,0.044586185,0.034271702,0.077693515,0.09605556,0.10701921,0.067069903,0.045462038,0.099218942,0.23423937,0.20487805,0.24735676,0.091261223,0.185155,0.31211323,0.15631470000000006,0.037370913,0.032692015,6.279860506,0.8555922220000001,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,7901,988
vha_573BY,573,1536 North Jefferson Street,Jacksonville,FL,12031,19.81789239,15.59361192,17.23569352,0.48490471,0.22715475,0.092595018,0.16340755,0.12652816,0.1307414,0.12596986,0.081146553,0.036736567000000005,0.015720131000000002,0.60281491,0.2962783,0.00231328,0.046553396,0.4307752,0.13887398,0.38342026,0.32506078,0.19474414,0.096774809,0.06580919,0.064248286,0.067415491,0.05884206700000001,0.045820959,0.002515897,0.063981831,0.055690035,0.026572322,0.12224901,0.066983216,0.016279602,0.11338553,0.13207667,0.2047836,0.10101022,0.050862417,0.043609645,0.15729690000000002,0.21142386,0.028527871,0.022080459,0.063578017,0.038845547,0.029610002000000007,0.11101256,0.13751002,0.001628868,0.080606267,0.036193531,0.081686124,0.07194677,0.046296846,0.04672011,0.049067829,0.051418364,0.052930836,0.054056723,0.051508661,0.042605966,0.082652584,0.10451569,0.12923725,0.077658042,0.049894609000000006,0.089489736,0.23271558,0.23651256,0.13624370000000002,0.10312729,0.11340665,0.24442203,0.15318334,0.079278708,0.03861431,12.0,0.7299999890000001,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,51606,12902
vha_573GA,573,2841 North Patterson Street,Valdosta,GA,13185,16.80603349,15.22409207,16.93073944,0.48837513,0.23958388,0.17348275,0.15163814,0.11052347,0.10830671,0.10128118,0.06840515900000001,0.034141488,0.012637238,0.57828456,0.36408859,0.002923671,0.01844967,0.41942227,0.10715967,0.44849223,0.29597634,0.14827812,0.10725331,0.075917058,0.06848298,0.083536997,0.045367587,0.017416168,0.010748313999999998,0.056632053,0.08943367699999999,0.01721443,0.15820576,0.042372338,0.019012954,0.03744781,0.090739749,0.25703886,0.11833851,0.039888661,0.06292688099999999,0.1058559,0.21171181,0.025200728,0.024215823,0.070741892,0.038732469,0.023016807,0.12900117,0.13287656,0.007665132,0.083245903,0.05312065,0.094615139,0.15358767,0.065502077,0.050429925,0.064810239,0.05705178900000001,0.050454635,0.045068197,0.045092903,0.044129275,0.067379914,0.091668315,0.10105752,0.0652797,0.044277526,0.054210316,0.22846098,0.31988654,0.24202989,0.16221227,0.18022498,0.36878267,0.32608697,0.068130933,0.027875515,7.0,0.930000007,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,5405,5405
vha_573GD,573,1515 East Silver Springs Boulevard,Ocala,FL,12083,18.41026915,15.29120614,16.84267653,0.47997966,0.18740653,0.069041342,0.10624593,0.097809516,0.11875845,0.13689429,0.15600036,0.095788687,0.032054909,0.81863588,0.12597489,0.002801611,0.01535432,0.48380283,0.135644,0.50127399,0.30519009,0.12930062,0.064235307,0.08839573699999999,0.098181978,0.078428142,0.068271995,0.036647685,0.025613679,0.073323838,0.066826783,0.025638103,0.16004886,0.047360066,0.013018522,0.05467128,0.10704661,0.22415632,0.10034602,0.052147362,0.049802564,0.10977407,0.17751272,0.033779766,0.028683085,0.066460408,0.06224302900000001,0.031996742,0.13725218,0.12815794,0.010893548,0.087946266,0.04532465,0.079975575,0.071472526,0.054661062,0.065436512,0.066806331,0.067956403,0.069992818,0.06187643900000001,0.060396735,0.043739103,0.093030751,0.10494162,0.10288322,0.06091683,0.026964268,0.048925385,0.23772514,0.2844573,0.17052755,0.082216464,0.14283095,0.30841693,0.27349526,0.043651607,0.08451799300000001,9.0,0.8300000129999999,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,16398,5466
vha_573GE,573,195 Southpark Boulevard,Saint Augustine,FL,12109,17.84539204,16.12568992,18.02127086,0.48687279,0.21887195,0.073400341,0.09926413,0.12839751,0.14486864,0.14310221,0.11855476,0.053460039,0.020080423,0.88627321,0.05405876,0.003617788,0.027838286,0.57098359,0.11407378,0.26843742,0.29444057,0.2755172,0.16160482,0.048904192,0.043276459,0.055329259000000006,0.048697796,0.038673054,0.010396704,0.054946072,0.061371107,0.025477942000000003,0.11504883,0.042984772,0.014266538,0.12329769,0.13745314,0.20415683,0.1166875,0.044688236,0.049224645,0.21728463,0.23715225,0.013303707,0.023302319,0.064296626,0.030597603,0.027153635,0.14118409,0.10685553,0.007952599,0.055844095,0.028190529,0.046882376,0.041950665,0.025884453,0.024597766,0.034184169,0.034358047,0.040826261,0.038125377,0.037777625,0.038681783,0.068855196,0.1004544,0.12665182,0.10211203,0.07335280599999999,0.21218760000000006,0.19569856,0.084840082,0.094142869,0.05404621,0.075245298,0.233309,0.13262911,0.053115841,0.059364442,8.0,0.765000015,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,10054,10054
vha_573GF,573,2181 East Orange Avenue,Tallahassee,FL,12073,18.13622516,15.53097458,17.46018235,0.4751581,0.18748221,0.22234139,0.14461891,0.10702807,0.10539323,0.10922173,0.07767041,0.032339241,0.013904798,0.61732304,0.31045949,0.002006234,0.035081327,0.37575531,0.10173957,0.25483,0.28804746,0.25827643,0.19884609,0.078378566,0.083246887,0.073610939,0.040438723,0.015545685,0.004022222,0.038228296,0.020241747,0.015408203999999997,0.11328227,0.029633805,0.013586172,0.058628183,0.13160573,0.26967451,0.11664443,0.046857167000000005,0.14218727,0.16720755,0.28781232,0.020338004,0.028169304,0.073190689,0.030321365,0.024504613,0.11161838,0.14376177,0.001883913,0.047613483,0.017051471000000002,0.046527136,0.094590768,0.047007564,0.051408987,0.046795018,0.052684247,0.052515984,0.048805326,0.05034627,0.045271792000000005,0.07634744,0.08306913099999999,0.12131812,0.076196887,0.049593512,0.10404895,0.2353079,0.18802536,0.2325058,0.071946777,0.15835106,0.29480347,0.2074364,0.034842357000000004,0.030754825,12.0,0.879999995,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,8010,8010
vha_573GI,573,8900 Southeast 165th Mulberry Lane,The Villages,FL,12083,18.41026915,15.29120614,16.84267653,0.47997966,0.18740653,0.069041342,0.10624593,0.097809516,0.11875845,0.13689429,0.15600036,0.095788687,0.032054909,0.81863588,0.12597489,0.002801611,0.01535432,0.48380283,0.135644,0.50127399,0.30519009,0.12930062,0.064235307,0.08839573699999999,0.098181978,0.078428142,0.068271995,0.036647685,0.025613679,0.073323838,0.066826783,0.025638103,0.16004886,0.047360066,0.013018522,0.05467128,0.10704661,0.22415632,0.10034602,0.052147362,0.049802564,0.10977407,0.17751272,0.033779766,0.028683085,0.066460408,0.06224302900000001,0.031996742,0.13725218,0.12815794,0.010893548,0.087946266,0.04532465,0.079975575,0.071472526,0.054661062,0.065436512,0.066806331,0.067956403,0.069992818,0.06187643900000001,0.060396735,0.043739103,0.093030751,0.10494162,0.10288322,0.06091683,0.026964268,0.048925385,0.23772514,0.2844573,0.17052755,0.082216464,0.14283095,0.30841693,0.27349526,0.043651607,0.08451799300000001,14.0,0.875,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,16398,5466
vha_573GJ,573,2603 Osborne Road,St. Marys,GA,13039,15.68592592,15.67041821,17.17297739,0.51255834,0.24545662,0.1289221,0.1579846,0.11200061,0.11919035,0.11435293,0.08024434,0.035170924,0.006677543,0.7294457,0.18708502,0.006886216,0.021208787000000003,0.53632963,0.11743533,0.39664635,0.35825828,0.15961672,0.085478641,0.073463008,0.059566937,0.088237926,0.052852854000000005,0.00837521,0.010356138,0.072446108,0.08767572800000001,0.020056233,0.14414245,0.055623244,0.020852858,0.041143391,0.082755387,0.18317713,0.10356139,0.034957826000000004,0.1432521,0.13106842,0.19615746,0.020946579,0.031443298,0.073195875,0.037019681,0.026101219,0.11321462,0.11696345,0.005342080999999999,0.1190253,0.053701967,0.07582005900000001,0.057587832,0.034252599,0.039219745,0.048740104000000006,0.065814666,0.043462515,0.058467429,0.05660475,0.03378693,0.082837485,0.10663838,0.15103224,0.084234491,0.052051533,0.08526931,0.20298952,0.19921476,0.11039105,0.081021786,0.091837294,0.28423002,0.16253443,0.13075282,0.048100635,4.0,0.73999998,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,4669,4669
vha_573GK,573,4970 Highway 90,Marianna,FL,12063,15.56489375,15.13836023,16.47929896,0.55256641,0.18635501,0.08394537099999999,0.13440749,0.13861611,0.13595478,0.13543902,0.10568988,0.059828356,0.019763988,0.68969715,0.27108434,0.006436706,0.003197722,0.42548013,0.14502349,0.5673451999999999,0.29830363,0.080180943,0.054170202,0.08834471599999999,0.10527483,0.071341127,0.050580997,0.058526739,0.045559753,0.067608722,0.038189791,0.01815081,0.13588744,0.05987330900000001,0.010110854,0.038555246,0.040626142,0.27006945,0.10129127,0.042270679000000005,0.13180655,0.10592033,0.18814716,0.037946157,0.081556827,0.054026067,0.045011573,0.030454379,0.11329029,0.10305762,0.02704349,0.08454135800000001,0.030332562,0.098672189,0.10080502,0.082810469,0.069965668,0.065822184,0.072629333,0.065052681,0.053569313,0.041967563,0.049899373,0.078193441,0.10873683,0.10382384,0.046407007,0.027287794,0.033029478,0.2018358,0.28824273,0.2098559,0.1122073,0.16598089,0.33435613,0.079999998,0.058672886,0.049189888,4.0,0.875,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,2229,2229
vha_573GL,573,400 North State Road 19,Palatka,FL,12107,16.15099671,15.0086775,16.25374193,0.49255148,0.21474315,0.072836213,0.11159058,0.10040403,0.12449495,0.15233763,0.12992331,0.07515873,0.018511392,0.79943931,0.16088557,0.002913448,0.005703213,0.45311037,0.16169479,0.59793597,0.27827933,0.078761578,0.045023147,0.10460865,0.099993102,0.10959517,0.078404404,0.034845497,0.045987591,0.11242746,0.090974584,0.014808886,0.13492095,0.045507304000000005,0.010126076,0.042905744,0.083490096,0.23506103,0.088132881,0.047748648,0.047908746,0.098258957,0.14216529999999994,0.045667399,0.022613568,0.062277365,0.070402242,0.018971384,0.093536124,0.12795678,0.024654793,0.13344006,0.07528517400000001,0.084770866,0.10801727,0.093086615,0.075325504,0.081269458,0.06099632,0.07341494400000001,0.051549673,0.060111802,0.048966885,0.076811492,0.087744124,0.080774128,0.044827342,0.020980753,0.036123689,0.23832366,0.38591605,0.2463005,0.12263384,0.20754287,0.42961058,0.30805686,0.054275107,0.07250692,8.0,0.889999986,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,3398,3398
vha_573GM,573,515B City Boulevard,Waycross,GA,13299,15.11958962,15.17072986,16.21041506,0.49869379,0.24006292,0.080732606,0.13163291,0.12719458,0.12590241,0.12888002,0.09323296,0.04901823,0.023343353,0.64569229,0.29835108,0.005000141,0.011320543,0.45699435,0.12826186,0.57926297,0.28185615,0.083626285,0.05525456,0.034523115,0.026967224,0.043005746,0.16987179,0.062417001,0.021893939,0.080984846,0.13416667,0.027575757000000003,0.11166666,0.074393943,0.011439394,0.042045455,0.053939395,0.24030302,0.077575758,0.043636363,0.080378786,0.090151519,0.17409091,0.031136364,0.034772728,0.045984849,0.034015153,0.015303031000000003,0.097348481,0.14469697,0.011969697,0.12666667,0.099772729,0.094090909,0.11322927,0.075965755,0.07452701,0.063592546,0.067117475,0.06503129,0.041363932,0.050787713,0.04193943,0.0827998,0.096827567,0.11243796,0.051291276,0.033666644,0.029422345,0.19615413,0.39187071,0.1960488,0.14902532,0.19886778,0.32602018,0.78571427,0.037075371,0.039293241,6.0,0.939999998,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,1016,1016
vha_573GN,573,1224 North Peacock Avenue,Perry,FL,12123,14.43169347,15.05976388,16.22616305,0.56177032,0.19169156,0.080278762,0.14376867,0.12725134,0.12964974,0.13630193,0.11476152,0.064078197,0.0122183,0.74653816,0.2206987,0.0033939720000000003,0.003620237,0.47368422,0.10899551,0.65868968,0.26771507,0.054077573,0.019517653,0.062445793,0.074380167,0.050161339000000006,0.091787443,0.0,0.030218933,0.080326855,0.13691027,0.020197349,0.13721862,0.022664201,0.00431699,0.046561826,0.043940794000000005,0.20074005,0.11301264,0.067067534,0.096823931,0.08510638,0.16296639,0.02605612,0.060437865999999986,0.087264881,0.021276595,0.026827011,0.10114092,0.12118409,0.023435092,0.10869565,0.063675612,0.1119334,0.07640022,0.065660685,0.078575313,0.089586735,0.10182164,0.07123436799999999,0.03860794,0.049619358,0.063893422,0.079390973,0.10372485,0.083877109,0.045269169000000005,0.034801524,0.017536705,0.22288406,0.28264096,0.19523667,0.11820449,0.15922517,0.37057486,0.58181816,0.027264584,0.049546525,4.0,0.970000029,10.19844504,5.554588852,1174.0,61.0,1067.0,46.0,581,581
